coreid,identifier,accessURI,thumbnailAccessURI,goodQualityAccessURI,rights,Owner,UsageTerms,WebStatement,caption,comments,providerManagedID,MetadataDate,format,associatedSpecimenReference,type,subtype,metadataLanguage
3276694,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0068/ASU0068983_lg.jpg,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0068/ASU0068983_lg.jpg,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0068/ASU0068983_tn.jpg,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0068/ASU0068983.jpg,,"Arizona State University Vascular Plant Herbarium (ASU-Plants)","CC BY-NC (Attribution-Non-Commercial)",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:5d3690ff-ccca-46f7-a3d4-b65da64bff17,"2013-01-07 18:49:28",image/jpeg,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=3276694,StillImage,Photograph,en
3276695,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0068/ASU0068984_lg.jpg,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0068/ASU0068984_lg.jpg,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0068/ASU0068984_tn.jpg,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0068/ASU0068984.jpg,,"Arizona State University Vascular Plant Herbarium (ASU-Plants)","CC BY-NC (Attribution-Non-Commercial)",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:58eeb8db-1c62-4c03-9f87-5397b36a77d9,"2013-01-07 18:49:29",image/jpeg,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=3276695,StillImage,Photograph,en
3276696,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0068/ASU0068985_lg.jpg,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0068/ASU0068985_lg.jpg,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0068/ASU0068985_tn.jpg,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0068/ASU0068985.jpg,,"Arizona State University Vascular Plant Herbarium (ASU-Plants)","CC BY-NC (Attribution-Non-Commercial)",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:3643aac4-9b10-4346-8cf3-d3848b417555,"2013-01-07 18:49:29",image/jpeg,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=3276696,StillImage,Photograph,en
3276697,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0068/ASU0068986_lg.jpg,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0068/ASU0068986_lg.jpg,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0068/ASU0068986_tn.jpg,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0068/ASU0068986.jpg,,"Arizona State University Vascular Plant Herbarium (ASU-Plants)","CC BY-NC (Attribution-Non-Commercial)",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:c5895597-a847-4911-81d2-d7466a408419,"2013-01-07 18:49:31",image/jpeg,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=3276697,StillImage,Photograph,en
3276698,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0068/ASU0068987_lg.jpg,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0068/ASU0068987_lg.jpg,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0068/ASU0068987_tn.jpg,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0068/ASU0068987.jpg,,"Arizona State University Vascular Plant Herbarium (ASU-Plants)","CC BY-NC (Attribution-Non-Commercial)",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:25ff1ce5-e5b9-4eac-b408-acc93ca05c31,"2013-01-07 18:49:32",image/jpeg,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=3276698,StillImage,Photograph,en
3276699,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0068/ASU0068988_lg.jpg,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0068/ASU0068988_lg.jpg,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0068/ASU0068988_tn.jpg,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0068/ASU0068988.jpg,,"Arizona State University Vascular Plant Herbarium (ASU-Plants)","CC BY-NC (Attribution-Non-Commercial)",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:912065c2-4f92-492c-93ab-e63ddd1e2f74,"2013-01-07 18:49:34",image/jpeg,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=3276699,StillImage,Photograph,en
3276700,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0068/ASU0068989_lg.jpg,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0068/ASU0068989_lg.jpg,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0068/ASU0068989_tn.jpg,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0068/ASU0068989.jpg,,"Arizona State University Vascular Plant Herbarium (ASU-Plants)","CC BY-NC (Attribution-Non-Commercial)",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:278bec45-03c9-4419-9026-1419045bf447,"2013-01-07 18:49:37",image/jpeg,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=3276700,StillImage,Photograph,en
3276701,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0068/ASU0068990_lg.jpg,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0068/ASU0068990_lg.jpg,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0068/ASU0068990_tn.jpg,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0068/ASU0068990.jpg,,"Arizona State University Vascular Plant Herbarium (ASU-Plants)","CC BY-NC (Attribution-Non-Commercial)",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:61f87137-215e-4dd3-b1c8-3296564f11dc,"2013-01-07 18:49:37",image/jpeg,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=3276701,StillImage,Photograph,en
3276702,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0068/ASU0068991_lg.jpg,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0068/ASU0068991_lg.jpg,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0068/ASU0068991_tn.jpg,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0068/ASU0068991.jpg,,"Arizona State University Vascular Plant Herbarium (ASU-Plants)","CC BY-NC (Attribution-Non-Commercial)",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:3ec5a2f7-75f6-4d03-a1bb-3e4657843e37,"2013-01-07 18:49:38",image/jpeg,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=3276702,StillImage,Photograph,en
3276703,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0068/ASU0068992_lg.jpg,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0068/ASU0068992_lg.jpg,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0068/ASU0068992_tn.jpg,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0068/ASU0068992.jpg,,"Arizona State University Vascular Plant Herbarium (ASU-Plants)","CC BY-NC (Attribution-Non-Commercial)",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:af98a2e5-1ad0-4dd6-9f4a-f4051037884c,"2013-01-07 18:49:39",image/jpeg,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=3276703,StillImage,Photograph,en
3276704,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0068/ASU0068993_lg.jpg,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0068/ASU0068993_lg.jpg,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0068/ASU0068993_tn.jpg,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0068/ASU0068993.jpg,,"Arizona State University Vascular Plant Herbarium (ASU-Plants)","CC BY-NC (Attribution-Non-Commercial)",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:8a5d4ddf-8e12-435f-aa8c-7146669f3a18,"2013-01-07 18:49:41",image/jpeg,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=3276704,StillImage,Photograph,en
3276705,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0068/ASU0068994_lg.jpg,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0068/ASU0068994_lg.jpg,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0068/ASU0068994_tn.jpg,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0068/ASU0068994.jpg,,"Arizona State University Vascular Plant Herbarium (ASU-Plants)","CC BY-NC (Attribution-Non-Commercial)",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:ed7c2dfe-a069-47f2-a3d0-f9b3d9cbb22d,"2013-01-07 18:49:43",image/jpeg,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=3276705,StillImage,Photograph,en
3276706,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0068/ASU0068995_lg.jpg,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0068/ASU0068995_lg.jpg,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0068/ASU0068995_tn.jpg,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0068/ASU0068995.jpg,,"Arizona State University Vascular Plant Herbarium (ASU-Plants)","CC BY-NC (Attribution-Non-Commercial)",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:f98da101-221a-4782-bb49-c42119f2222b,"2013-01-07 18:49:43",image/jpeg,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=3276706,StillImage,Photograph,en
3276707,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0068/ASU0068996_lg.jpg,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0068/ASU0068996_lg.jpg,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0068/ASU0068996_tn.jpg,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0068/ASU0068996.jpg,,"Arizona State University Vascular Plant Herbarium (ASU-Plants)","CC BY-NC (Attribution-Non-Commercial)",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:88518100-32b9-431f-8b32-919cd34d8ea6,"2013-01-07 18:49:44",image/jpeg,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=3276707,StillImage,Photograph,en
3276708,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0068/ASU0068997_lg.jpg,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0068/ASU0068997_lg.jpg,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0068/ASU0068997_tn.jpg,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0068/ASU0068997.jpg,,"Arizona State University Vascular Plant Herbarium (ASU-Plants)","CC BY-NC (Attribution-Non-Commercial)",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:d57acfcd-bc71-4958-8dee-80b54483d2fa,"2013-01-07 18:49:45",image/jpeg,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=3276708,StillImage,Photograph,en
3276709,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0068/ASU0068998_lg.jpg,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0068/ASU0068998_lg.jpg,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0068/ASU0068998_tn.jpg,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0068/ASU0068998.jpg,,"Arizona State University Vascular Plant Herbarium (ASU-Plants)","CC BY-NC (Attribution-Non-Commercial)",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:60222270-e3f5-4e38-b137-c643046a36dc,"2013-01-07 18:49:45",image/jpeg,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=3276709,StillImage,Photograph,en
3276710,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0068/ASU0068999_lg.jpg,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0068/ASU0068999_lg.jpg,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0068/ASU0068999_tn.jpg,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0068/ASU0068999.jpg,,"Arizona State University Vascular Plant Herbarium (ASU-Plants)","CC BY-NC (Attribution-Non-Commercial)",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:b45c8952-1b52-4893-8fa2-eea87b18b66a,"2013-01-07 18:49:46",image/jpeg,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=3276710,StillImage,Photograph,en
3276711,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0069/ASU0069000_lg.jpg,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0069/ASU0069000_lg.jpg,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0069/ASU0069000_tn.jpg,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0069/ASU0069000.jpg,,"Arizona State University Vascular Plant Herbarium (ASU-Plants)","CC BY-NC (Attribution-Non-Commercial)",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:11fb83d9-cbc0-4c80-9e0d-3e40ef42ab81,"2013-01-07 18:49:47",image/jpeg,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=3276711,StillImage,Photograph,en
3276712,http://hasbrouck.asu.edu/imglib/seinet/ASU/201210/Physalis_hederifolia-11832_lg.jpg,http://hasbrouck.asu.edu/imglib/seinet/ASU/201210/Physalis_hederifolia-11832_lg.jpg,http://hasbrouck.asu.edu/imglib/seinet/ASU/201210/Physalis_hederifolia-11832_tn.jpg,http://hasbrouck.asu.edu/imglib/seinet/ASU/201210/Physalis_hederifolia-11832.jpg,,"Arizona State University Vascular Plant Herbarium (ASU-Plants)","ASU herbarium",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:7c22d8d0-8e4e-41fe-8910-d3ed0b61a5c0,"2012-10-05 19:08:51",image/jpeg,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=3276712,StillImage,Photograph,en
3276712,http://hasbrouck.asu.edu/imglib/seinet/ASU/201210/Physalis_hederifolia-a.jpg,http://hasbrouck.asu.edu/imglib/seinet/ASU/201210/Physalis_hederifolia-a.jpg,http://hasbrouck.asu.edu/imglib/seinet/ASU/201210/Physalis_hederifolia-a_tn.jpg,http://hasbrouck.asu.edu/imglib/seinet/ASU/201210/Physalis_hederifolia-a.jpg,,"Arizona State University Vascular Plant Herbarium (ASU-Plants)","ASU herbarium",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:745b18fd-1604-436b-a98d-1b8b256b360e,"2012-10-05 19:09:46",image/jpeg,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=3276712,StillImage,Photograph,en
3276712,http://hasbrouck.asu.edu/imglib/seinet/ASU/201210/Physalis_hederifolia-b_lg.jpg,http://hasbrouck.asu.edu/imglib/seinet/ASU/201210/Physalis_hederifolia-b_lg.jpg,http://hasbrouck.asu.edu/imglib/seinet/ASU/201210/Physalis_hederifolia-b_tn.jpg,http://hasbrouck.asu.edu/imglib/seinet/ASU/201210/Physalis_hederifolia-b.jpg,,"Arizona State University Vascular Plant Herbarium (ASU-Plants)","ASU herbarium",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:66c3940b-58ab-4ef8-afef-124adf61c51f,"2012-10-05 19:10:32",image/jpeg,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=3276712,StillImage,Photograph,en
3276712,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0069/ASU0069001_lg.jpg,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0069/ASU0069001_lg.jpg,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0069/ASU0069001_tn.jpg,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0069/ASU0069001.jpg,,"Arizona State University Vascular Plant Herbarium (ASU-Plants)","CC BY-NC (Attribution-Non-Commercial)",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:a63de609-f700-4ee0-98a4-65a25da57ada,"2013-01-07 18:49:48",image/jpeg,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=3276712,StillImage,Photograph,en
3276713,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0069/ASU0069002_lg.jpg,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0069/ASU0069002_lg.jpg,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0069/ASU0069002_tn.jpg,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0069/ASU0069002.jpg,,"Arizona State University Vascular Plant Herbarium (ASU-Plants)","CC BY-NC (Attribution-Non-Commercial)",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:7254bf94-ac10-4219-88a7-63dd749023f9,"2013-01-07 18:49:48",image/jpeg,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=3276713,StillImage,Photograph,en
3276714,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0069/ASU0069003_lg.jpg,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0069/ASU0069003_lg.jpg,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0069/ASU0069003_tn.jpg,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0069/ASU0069003.jpg,,"Arizona State University Vascular Plant Herbarium (ASU-Plants)","CC BY-NC (Attribution-Non-Commercial)",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:e30e510d-ed51-40e2-ad1e-24911bb23d7f,"2013-01-07 18:49:49",image/jpeg,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=3276714,StillImage,Photograph,en
3276715,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0069/ASU0069004_lg.jpg,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0069/ASU0069004_lg.jpg,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0069/ASU0069004_tn.jpg,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0069/ASU0069004.jpg,,"Arizona State University Vascular Plant Herbarium (ASU-Plants)","CC BY-NC (Attribution-Non-Commercial)",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:143b4ed4-92f2-45b4-bb48-a36f0daa49c0,"2013-01-07 18:49:50",image/jpeg,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=3276715,StillImage,Photograph,en
3276716,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0069/ASU0069005_lg.jpg,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0069/ASU0069005_lg.jpg,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0069/ASU0069005_tn.jpg,http://hasbrouck.asu.edu/imglib/seinet/ASU/ASU0069/ASU0069005.jpg,,"Arizona State University Vascular Plant Herbarium (ASU-Plants)","CC BY-NC (Attribution-Non-Commercial)",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:bd62305b-8fa7-4b2c-a21c-23bc1322311d,"2013-01-07 18:49:51",image/jpeg,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=3276716,StillImage,Photograph,en
3276717,http://hasbrouck.asu.edu/imglib/seinet/Solanaceae/herbarium_sheets/PHHE_FE_206359_M.jpg,http://hasbrouck.asu.edu/imglib/seinet/Solanaceae/herbarium_sheets/PHHE_FE_206359_M.jpg,http://hasbrouck.asu.edu/imglib/seinet/Solanaceae/herbarium_sheets/PHHE_FE_206359_M_tn.jpg,http://hasbrouck.asu.edu/imglib/seinet/Solanaceae/herbarium_sheets/PHHE_FE_206359_M.jpg,,"Arizona State University Vascular Plant Herbarium (ASU-Plants)","CC BY-NC (Attribution-Non-Commercial)",http://creativecommons.org/licenses/by-nc/3.0/,,,urn:uuid:993095f9-f181-459d-b27a-8046c15a3773,"2009-11-22 13:44:03",image/jpeg,http://swbiodiversity.org/seinet/collections/individual/index.php?occid=3276717,StillImage,Photograph,en
