stateProvince,county,centroidLon,centroidLat
South Dakota,Hutchinson,-97.75459124260,43.33481090000
South Dakota,Hughes,-99.99605753240,44.38901186030
South Dakota,Harding,-103.49589502900,45.58040248250
South Dakota,Hanson,-97.78736744620,43.67481257360
South Dakota,Hand,-99.00495205710,44.54780276710
South Dakota,Hamlin,-97.18833718250,44.67374773460
South Dakota,Haakon,-101.53995075200,44.29442743020
South Dakota,Gregory,-99.18559150880,43.19238152060
South Dakota,Grant,-96.76774956270,45.17196985890
South Dakota,Faulk,-99.14533702920,45.07106564530
South Dakota,Edmunds,-99.21555050010,45.41878759350
South Dakota,Douglas,-98.36618833900,43.38706282360
South Dakota,Dewey,-100.87190636400,45.15658292720
South Dakota,Deuel,-96.66803228410,44.76003394640
South Dakota,Day,-97.60745470280,45.36716436270
South Dakota,Davison,-98.14610754800,43.67495058540
South Dakota,Corson,-101.19685952000,45.70865050520
South Dakota,Codington,-97.18863956730,44.97783269770
South Dakota,Clay,-96.97567002630,42.91459738390
South Dakota,Clark,-97.72954849540,44.85816855330
South Dakota,Charles Mix,-98.58793078670,43.20793124720
South Dakota,Campbell,-100.05170181000,45.77108722020
South Dakota,Buffalo,-99.20502002800,44.07634031370
South Dakota,Brule,-99.08096189770,43.71807829000
South Dakota,Brown,-98.35162795860,45.58980906360
South Dakota,Brookings,-96.79046221250,44.36971632210
South Dakota,Bon Homme,-97.88471632090,42.98842765630
South Dakota,Bennett,-101.66390405500,43.19493969400
South Dakota,Beadle,-98.27816647930,44.41446751110
South Dakota,Aurora,-98.56162812230,43.71816856960
South Dakota,Mellette,-100.76006010400,43.58113017790
South Dakota,Butte,-103.50806730200,44.90581675590
South Dakota,Jones,-100.68964582500,43.96040727750
South Dakota,Turner,-97.14876153870,43.31082443190
South Dakota,Union,-96.65612643090,42.83240112080
Colorado,Baca,-102.56045356800,37.31921323740
Colorado,Bent,-103.07169012900,37.95511773490
Colorado,Cheyenne,-102.60339800400,38.82793415570
Colorado,Crowley,-103.78487892200,38.32664409540
Colorado,Kit Carson,-102.60288430900,39.30541245760
Colorado,Logan,-103.11011427100,40.72469025580
Colorado,Morgan,-103.80982369000,40.26270936920
Colorado,Otero,-103.71644188900,37.90270679970
Colorado,Phillips,-102.35751690400,40.59385673770
Colorado,Prowers,-102.39334469300,37.95517766040
Colorado,San Juan,-107.67608939800,37.76405591170
Colorado,Sedgwick,-102.35181027900,40.87584262100
Colorado,Washington,-103.20128726200,39.97102504320
Colorado,Yuma,-102.42425895500,40.00291955740
Kansas,Grant,-101.30798905400,37.56221761560
Kansas,Washington,-97.08741342440,39.78418328340
Kansas,Wichita,-101.34738645500,38.48207878900
Kansas,Wilson,-95.74339780970,37.55925694360
Kansas,Woodson,-95.74020700420,37.88671724510
Kansas,Wabaunsee,-96.20495101860,38.95329218170
Kansas,Wallace,-101.76359311500,38.91661624420
Montana,Beaverhead,-112.89875916200,45.13280415680
Montana,Blaine,-108.95864111800,48.43274608930
Montana,Broadwater,-111.49544818100,46.33193599730
Montana,Carter,-104.53615284200,45.51677808480
Montana,Cascade,-111.34720969100,47.30803625340
Montana,Chouteau,-110.43517302000,47.88055927420
Montana,Custer,-105.57177404900,46.25269842340
Montana,Daniels,-105.54853276500,48.78380048810
Montana,Dawson,-104.89943980700,47.26638197630
Montana,Deer Lodge,-113.06774980100,46.06078424920
Montana,Fallon,-104.41740689500,46.33401542960
Montana,Fergus,-109.22428907400,47.26357464750
Montana,Garfield,-106.99283115800,47.27768839290
Montana,Hill,-110.11132845100,48.62822027760
Vermont,Essex,-71.73641558560,44.72805608300
New York,Chautauqua,-79.36644793940,42.22818828510
Puerto Rico,Toa Baja,-66.21439990530,18.43117556590
Puerto Rico,Vega Baja,-66.39795454240,18.42844318910
New York,Suffolk,-72.85728672670,40.87798978110
Massachusetts,Bristol,-71.11534285880,41.80195527240
New York,Queens,-73.84803616260,40.78839623960
New York,Kings,-73.94719842360,40.64472409040
New York,Jefferson,-75.91016057410,44.04093970270
Hew Hampshire,Grafton,-71.82048546940,43.94089874990
West Virginia,Lewis,-80.50218473070,38.99577983160
West Virginia,Harrison,-80.37981931740,39.28353037740
West Virginia,Doddridge,-80.70695661030,39.26915894040
Georgia,Wilkes,-82.74323379990,33.78196769730
Georgia,Wilcox,-83.43219399530,31.97334834420
Georgia,Whitfield,-84.96728476860,34.80557582700
Georgia,White,-83.74715736520,34.64637353440
Georgia,Wheeler,-82.72458023280,32.11708815820
Georgia,Webster,-84.55103879490,32.04663792730
Georgia,Wayne,-81.91681161940,31.55153150810
Georgia,Washington,-82.79587824300,32.96951907690
Georgia,Warren,-82.67670034090,33.40894756270
Georgia,Ware,-82.42379185630,31.05345055090
Georgia,Walker,-85.30093930810,34.73561787540
Georgia,Union,-83.99070833500,34.83416365140
Georgia,Twiggs,-83.42717110410,32.66723280540
Georgia,Turner,-83.62416625390,31.71634912810
Georgia,Troup,-85.02830488400,33.03351332300
Georgia,Treutlen,-82.56733436310,32.40390823380
Georgia,Towns,-83.73728721440,34.91666507400
Georgia,Toombs,-82.33060049080,32.12060336150
Georgia,Tift,-83.52660233670,31.45746463750
Georgia,Thomas,-83.91936681920,30.86373079210
Georgia,Terrell,-84.43683809870,31.77682582350
Georgia,Telfair,-82.93894755410,31.92984439960
Georgia,Tattnall,-82.05818746190,32.04582907530
Georgia,Taliaferro,-82.87868753880,33.56617830320
Georgia,Talbot,-84.53301580950,32.69948022310
Georgia,Sumter,-84.19706642520,32.04001822740
Georgia,Stewart,-84.83515271130,32.07854704320
Georgia,Stephens,-83.29348894860,34.55396859960
Georgia,Spalding,-84.28413567810,33.26088209610
Georgia,Screven,-81.61187264740,32.75070091040
Georgia,Schley,-84.31486031010,32.26198296160
Georgia,Rockdale,-84.02667729110,33.65446176110
Georgia,Richmond,-82.07352907630,33.35963962720
Georgia,Randolph,-84.75415574430,31.76264918830
Georgia,Rabun,-83.40212810150,34.88177140230
Georgia,Putnam,-83.37283314130,33.32179892830
Georgia,Pulaski,-83.47644078090,32.23275888130
Georgia,Polk,-85.18815472670,34.00178504040
Georgia,Pike,-84.38922055050,33.09222680740
Georgia,Pierce,-82.21334938180,31.35893089320
Georgia,Pickens,-84.46555821930,34.46433687330
Georgia,Peach,-83.82685392120,32.56880811300
Georgia,Paulding,-84.86716578720,33.92021784900
Georgia,Oglethorpe,-83.08060535180,33.88071914330
Georgia,Oconee,-83.43695525490,33.83490850430
Georgia,Newton,-83.85032524460,33.55508527220
Georgia,Muscogee,-84.87700785580,32.50997352810
Georgia,Dodge,-83.16838141040,32.17219456540
Georgia,Dooly,-83.79871571780,32.15720213210
Georgia,Dougherty,-84.21643839600,31.53330436010
Georgia,Douglas,-84.76769642830,33.70152960110
Georgia,Early,-84.90367882490,31.32285404140
Georgia,Echols,-82.89388510230,30.71007632180
Georgia,Elbert,-82.84030308560,34.11694672990
Georgia,Emanuel,-82.30178491620,32.58978368880
Georgia,Fannin,-84.31974150910,34.86409531000
Georgia,Fayette,-84.49405594370,33.41398435590
Georgia,Floyd,-85.21430406110,34.26318690990
Georgia,Forsyth,-84.12526898290,34.22553681990
Georgia,Franklin,-83.22922987930,34.37547372420
Georgia,Gilmer,-84.45542392580,34.69146774590
Georgia,Glascock,-82.61070858850,33.22928350930
Georgia,Gordon,-84.87571399070,34.50335943790
Georgia,Grady,-84.23441504300,30.87467715540
Georgia,Greene,-83.16671109940,33.57885157630
Georgia,Gwinnett,-84.02352844210,33.96170357390
Georgia,Habersham,-83.53116471930,34.63100870360
Georgia,Hall,-83.81965923870,34.31680981630
Georgia,Hancock,-83.00100652930,33.27027604880
Georgia,Haralson,-85.21101717510,33.79424338300
Georgia,Harris,-84.90898266160,32.73601141460
Georgia,Hart,-82.96401226710,34.35113036840
Georgia,Heard,-85.12827902520,33.29703039020
Georgia,Henry,-84.15539571790,33.45335681750
Georgia,Houston,-83.66624280560,32.45901832340
Georgia,Irwin,-83.27637425160,31.60229005850
Georgia,Jackson,-83.56634748030,34.13389645820
Georgia,Clayton,-84.35765445960,33.54189589860
Georgia,Jefferson,-82.41811132150,33.05490928170
Indiana,Vanderburgh,-87.58574415910,38.02543155640
Indiana,Union,-84.92508963880,39.62552249610
Indiana,Tipton,-86.05190001460,40.31137757020
Indiana,Tippecanoe,-86.89408842340,40.38863917880
Indiana,Switzerland,-85.03698351890,38.82617299080
Indiana,Sullivan,-87.41459903170,39.08879738580
Indiana,Steuben,-85.00075509720,41.64389526270
Indiana,Starke,-86.64781972180,41.28099164930
Indiana,Spencer,-87.00771679330,38.01420383500
Indiana,Shelby,-85.79176328810,39.52362630480
Indiana,Scott,-85.74743163730,38.68511620210
Indiana,St. Joseph,-86.28980264610,41.61666885530
Indiana,Rush,-85.46574760970,39.61991373800
Indiana,Washington,-86.10526050400,38.59997468240
Indiana,Randolph,-85.01138400780,40.15763712320
Indiana,Putnam,-86.84498419180,39.66629649400
Indiana,Pulaski,-86.69889652570,41.04193111480
Indiana,Posey,-87.86842311400,38.02183948200
Indiana,Porter,-87.06715605600,41.46053113290
Indiana,Pike,-87.23217598040,38.39878704560
Indiana,Perry,-86.63801431480,38.07965591870
Indiana,Parke,-87.20634118310,39.77363222120
Indiana,Owen,-86.83762333850,39.31285889700
Indiana,Orange,-86.49507318820,38.54175464380
Indiana,Ohio,-84.96502016860,38.95012654380
Indiana,Noble,-85.41743925420,41.39863013360
Indiana,Newton,-87.39752042270,40.95588212830
Indiana,Morgan,-86.44621330380,39.48153478100
Indiana,Montgomery,-86.89329806810,40.04039171190
Indiana,Monroe,-86.52312374470,39.16093659890
Indiana,Miami,-86.04506993740,40.76953042030
Indiana,Martin,-86.80308871780,38.70796121660
Iowa,Scott,-90.62322459760,41.63709451420
Iowa,Sac,-95.10548054770,42.38618840710
Iowa,Ringgold,-94.24398161000,40.73516326220
Iowa,Poweshiek,-92.53144457290,41.68636312700
Iowa,Pottawattamie,-95.54229670900,41.33644703380
Iowa,Polk,-93.57344042460,41.68550171630
Iowa,Pocahontas,-94.67885279910,42.73412325790
Iowa,Plymouth,-96.21417621970,42.73783949820
Iowa,Palo Alto,-94.67816222400,43.08204281520
Iowa,Page,-95.15022409470,40.73912773560
Iowa,Osceola,-95.62375599110,43.37854290670
Iowa,O'Brien,-95.62495364170,43.08376550350
Iowa,Muscatine,-91.11271367490,41.48391503390
Iowa,Montgomery,-95.15627929240,41.03006774540
Iowa,Monroe,-92.86903833720,41.02974596170
Iowa,Monona,-95.95999317200,42.05164677760
Iowa,Mitchell,-92.78906130330,43.35637721690
Iowa,Mills,-95.62138240130,41.03323488870
Iowa,Marshall,-92.99883161400,42.03583096390
Iowa,Marion,-93.09948035620,41.33441756630
Iowa,Mahaska,-92.64094310280,41.33514085950
Iowa,Madison,-94.01551839650,41.33069065530
Iowa,Lyon,-96.21032981360,43.38052488190
Iowa,Lucas,-93.32769407190,41.02932147010
Iowa,Louisa,-91.25966932940,41.21851980950
Iowa,Linn,-91.59891244570,42.07889768980
Iowa,Lee,-91.47924757330,40.64198409110
Iowa,Kossuth,-94.20673442760,43.20420781460
Iowa,Keokuk,-92.17865754140,41.33639704710
Iowa,Johnson,-91.58813276950,41.67153271840
Iowa,Jefferson,-91.94893095690,41.03175482430
Iowa,Jackson,-90.57423775190,42.17173239580
Virginia,Orange,-78.01342285320,38.24627161860
Virginia,Rappahannock,-78.15933732910,38.68453680240
Virginia,Rockingham,-78.87575149890,38.51215361560
Virginia,Shenandoah,-78.57039253440,38.85847951300
Virginia,Warren,-78.20718335010,38.90866127490
Virginia,Albemarle,-78.55650817170,38.02289438580
Virginia,Spotsylvania,-77.65670558160,38.18538765170
Virginia,Augusta,-79.13383807870,38.16455365500
Virginia,Frederick,-78.26257471550,39.20454872020
Virginia,Greene,-78.46686273000,38.29765398980
Virginia,Culpeper,-77.95590303190,38.48605641390
Virginia,Clarke,-77.99661204980,39.11218811240
Virginia,Madison,-78.27918229470,38.41373400520
Virginia,Page,-78.48412876540,38.61997590710
West Virginia,Morgan,-78.25781629330,39.56041837490
West Virginia,Jefferson,-77.86277319240,39.30764346480
West Virginia,Hardy,-78.85792435410,39.00751536890
West Virginia,Berkeley,-78.02751537310,39.46405216390
Maryland,Carroll,-77.02274432170,39.56313398980
Maryland,Howard,-76.93147435030,39.25096022940
Virginia,Loudoun,-77.63572960750,39.09074411530
Virginia,Highland,-79.56851588490,38.36234570990
West Virginia,Pendleton,-79.35090136640,38.68075944890
Virginia,Fauquier,-77.80942926020,38.73860232240
Maryland,Allegany,-78.69895604920,39.62150590820
West Virginia,Mineral,-78.94377266790,39.41473258300
West Virginia,Grant,-79.19554502380,39.10513297180
Virginia,City of Harrisonburg,-78.87348111790,38.43615898460
Virginia,City of Waynesboro,-78.90129412200,38.06725164940
Virginia,City of Winchester,-78.17435340270,39.17331256200
Virginia,City of Staunton,-79.06156537770,38.15867816340
Georgia,Murray,-84.74812555580,34.78847322350
Georgia,Morgan,-83.49240896540,33.59081648110
Georgia,Montgomery,-82.53380159630,32.17462395880
Georgia,Monroe,-83.91873410470,33.01407199150
Georgia,Mitchell,-84.19422808130,31.22537224400
Georgia,Miller,-84.73072662370,31.16403850330
Georgia,Meriwether,-84.68829999740,33.04064964980
Georgia,Marion,-84.52464317450,32.35336916620
Georgia,Madison,-83.20899042380,34.12792776080
Georgia,McDuffie,-82.48136773790,33.48288169920
Georgia,Lumpkin,-84.00310389660,34.57214979080
Georgia,Lowndes,-83.26773789740,30.83387936580
Georgia,Lincoln,-82.45119770070,33.79364316490
Georgia,Laurens,-82.92222930010,32.46366859450
Georgia,Lanier,-83.06261357170,31.03796073350
Georgia,Lamar,-84.13944111910,33.07654646860
Georgia,Jones,-83.56051951020,33.02514683050
Georgia,Johnson,-82.66010028220,32.70150550010
Georgia,Jenkins,-81.96356494840,32.79245951570
Georgia,Wilkinson,-83.17129038370,32.80240678380
Georgia,Jeff Davis,-82.63697747460,31.80560299780
Georgia,Upson,-84.29934669170,32.88125057990
Georgia,Macon,-84.04245533300,32.35836963740
Georgia,Evans,-81.88685362720,32.15680977180
Georgia,Lee,-84.14099033520,31.77958968020
Georgia,Taylor,-84.25036984940,32.55560508370
Georgia,Brooks,-83.58032178390,30.84196295370
Georgia,Appling,-82.28902999890,31.74928357490
Georgia,Atkinson,-82.88002538900,31.29712627250
Georgia,Bacon,-82.45272851770,31.55369219600
Georgia,Baker,-84.44465178230,31.32620047520
Georgia,Baldwin,-83.24985845330,33.06896276890
Georgia,Banks,-83.49740139220,34.35407210310
Georgia,Barrow,-83.71265333250,33.99323784400
Georgia,Bartow,-84.84053968840,34.23786407270
Georgia,Ben Hill,-83.22054540850,31.75981939460
Georgia,Berrien,-83.22965410850,31.27610646400
Georgia,Bibb,-83.69792782090,32.80671034690
Georgia,Bleckley,-83.32790940290,32.43439958310
Georgia,Brantley,-81.98188403400,31.19696928020
Georgia,Bulloch,-81.74317713840,32.39693800670
Georgia,Burke,-82.00078448750,33.06116721280
Georgia,Butts,-83.95721391610,33.28912865600
Georgia,Calhoun,-84.62487040500,31.52924423560
Georgia,Candler,-82.07368041660,32.40351269690
Georgia,Carroll,-85.07974088090,33.58282444380
Georgia,Catoosa,-85.13812178070,34.90361684270
Georgia,Chattahoochee,-84.78704359640,32.34697102230
Georgia,Chattooga,-85.34535347000,34.47499507420
Georgia,Cherokee,-84.47638867210,34.24390396770
Georgia,Clarke,-83.36744592930,33.95126011130
Georgia,Worth,-83.85095530560,31.55154863350
Georgia,Clinch,-82.70632684110,30.91507338740
Georgia,Cobb,-84.57670015660,33.94147758160
Georgia,Coffee,-82.84926852590,31.54924081430
Georgia,Colquitt,-83.76877132990,31.18837486830
Georgia,Columbia,-82.26404294140,33.54421836080
Georgia,Cook,-83.43049855720,31.15399630450
Georgia,Coweta,-84.76327791150,33.35345632590
Georgia,Crawford,-83.98637220100,32.71448031990
Georgia,Crisp,-83.76812860950,31.92297581800
Georgia,Dade,-85.50451975100,34.85458014090
Georgia,Dawson,-84.17036979770,34.44379549030
Georgia,DeKalb,-84.22631050340,33.77153576970
Michigan,Alcona,-83.59377334610,44.68543320690
Michigan,Wexford,-85.57847866820,44.33837063550
Michigan,Iosco,-83.63603000430,44.35586559770
Michigan,Barry,-85.30899184700,42.59496312350
Michigan,Branch,-85.05900531120,41.91614437390
Michigan,Calhoun,-85.00548924890,42.24659277500
Michigan,Cass,-85.99359558820,41.91534602330
Michigan,Clare,-84.84777214420,43.98787788470
Michigan,Clinton,-84.60153460230,42.94360722950
Michigan,Crawford,-84.61027273150,44.68363530570
Michigan,Dickinson,-87.87036383610,46.00909319460
Michigan,Eaton,-84.83842591560,42.59613651470
Michigan,Genesee,-83.70674316030,43.02169287040
Michigan,Gladwin,-84.38822418880,43.99055829030
Michigan,Gratiot,-84.60476820030,43.29268698140
Michigan,Hillsdale,-84.59295383920,41.88778555920
Michigan,Ingham,-84.37359689240,42.59707397860
Michigan,Ionia,-85.07463183840,42.94511534560
Michigan,Iron,-88.53055068940,46.20866189340
Michigan,Isabella,-84.84667802870,43.64060526270
Michigan,Jackson,-84.42333824760,42.24846721120
Michigan,Kalamazoo,-85.53115080470,42.24541996850
Michigan,Kalkaska,-85.09016494610,44.68464208680
Michigan,Kent,-85.54924698700,43.03221540720
Michigan,Lake,-85.80174099440,43.98999408090
Michigan,Lapeer,-83.22179835640,43.09005090750
Michigan,Lenawee,-84.06638123320,41.89513106830
Michigan,Livingston,-83.91153244780,42.60297833640
Michigan,Manistee,-86.05708452750,44.33320363650
Michigan,Mecosta,-85.32454922040,43.64085419490
Michigan,Midland,-84.38792607680,43.64675850230
Michigan,Missaukee,-85.09466499910,44.33730584920
Michigan,Montcalm,-85.15240914830,43.31101437610
Michigan,Montmorency,-84.12727775140,45.02754987490
Michigan,Newaygo,-85.80089407900,43.55422704200
Michigan,Oakland,-83.38551280340,42.66043454150
Michigan,Ogemaw,-84.12662866700,44.33494590330
Michigan,Osceola,-85.32522270530,43.98988211840
Michigan,Oscoda,-84.12966269960,44.68174233870
Michigan,Otsego,-84.59882778030,45.02144531900
North Carolina,Hoke,-79.23709518630,35.01740961100
North Carolina,Alamance,-79.39946025590,36.04402745370
North Carolina,Alexander,-81.17715240630,35.92109256280
North Carolina,Alleghany,-81.12858541580,36.49152832640
North Carolina,Anson,-80.10272594110,34.97383996380
North Carolina,Ashe,-81.50103824420,36.43461382720
North Carolina,Avery,-81.92244412400,36.07659360670
North Carolina,Buncombe,-82.53015914090,35.61119844760
North Carolina,Cabarrus,-80.55185227460,35.38683517250
North Carolina,Caswell,-79.33365038860,36.39337065710
North Carolina,Catawba,-81.21443506950,35.66263814020
North Carolina,Chatham,-79.25530391530,35.70275474820
North Carolina,Cherokee,-84.06347725690,35.13386955610
North Carolina,Clay,-83.75018835770,35.05723889760
North Carolina,Cleveland,-81.55539391090,35.33399731070
North Carolina,Cumberland,-78.82732594100,35.04854048970
North Carolina,Davidson,-80.21274137470,35.79316478090
North Carolina,Davie,-80.54458756570,35.92923337440
North Carolina,Durham,-78.87642244940,36.03593229930
North Carolina,Edgecombe,-77.59709566210,35.91291368070
North Carolina,Forsyth,-80.25625425380,36.13043576240
North Carolina,Franklin,-78.28566407790,36.08274486200
North Carolina,Gaston,-81.18014299730,35.29446518260
North Carolina,Graham,-83.83354100030,35.35016117690
North Carolina,Granville,-78.65301352680,36.30399558310
North Carolina,Greene,-77.67559908580,35.48519072130
North Carolina,Guilford,-79.78899842250,36.07939531590
North Carolina,Halifax,-77.65190387490,36.25749901220
North Carolina,Haywood,-82.98221765700,35.55605709700
North Carolina,Henderson,-82.47990420890,35.33624327050
North Carolina,Iredell,-80.87364478780,35.80721881830
North Carolina,Lee,-79.17159140740,35.47502206680
North Carolina,Lincoln,-81.22388614760,35.48618442740
North Carolina,Macon,-83.42211730990,35.15044853800
North Carolina,Madison,-82.70568957250,35.85805671410
North Carolina,Mecklenburg,-80.83277810990,35.24681232890
North Carolina,Mitchell,-82.16342412470,36.01330141100
North Carolina,Montgomery,-79.90543393510,35.33240457580
North Carolina,Moore,-79.48133650580,35.31069142070
North Carolina,Yadkin,-80.66534676720,36.16052880740
North Carolina,Orange,-79.12054742620,36.06144984570
North Carolina,Person,-78.97169491160,36.39011361230
North Carolina,Pitt,-77.37475161880,35.59353078380
North Carolina,Randolph,-79.80603395870,35.71027909500
North Carolina,Richmond,-79.74796689940,35.00593583430
North Carolina,Robeson,-79.10350863420,34.64013768620
North Carolina,Rockingham,-79.77511940900,36.39609553690
North Carolina,Scotland,-79.48049178330,34.84108765420
North Carolina,Stanly,-80.25067486580,35.31201475310
North Carolina,Stokes,-80.23951224240,36.40184964600
North Carolina,Surry,-80.68816557990,36.41481983960
North Carolina,Swain,-83.49274888100,35.48673924040
North Carolina,Transylvania,-82.79830341720,35.20215634350
North Carolina,Union,-80.53073141050,34.98838926020
North Carolina,Vance,-78.40832824360,36.36478575030
North Carolina,Wake,-78.65037452370,35.79008958750
North Carolina,Warren,-78.10687649460,36.39657152510
North Carolina,Watauga,-81.69691496130,36.23128455180
North Carolina,Wilkes,-81.16384797540,36.20653459350
North Carolina,Wilson,-77.91846964630,35.70483895980
North Carolina,Yancey,-82.30756844260,35.89888748990
North Carolina,Nash,-77.98645268250,35.96723776820
North Carolina,Rowan,-80.52470077310,35.63964401360
Ohio,Adams,-83.47198893170,38.84568148580
Ohio,Allen,-84.10573873260,40.77151879350
Ohio,Ashland,-82.27066147550,40.84606374730
Ohio,Athens,-82.04516659940,39.33365284670
Ohio,Auglaize,-84.22170786930,40.56092787920
Ohio,Belmont,-80.98848541020,40.01583939790
Ohio,Brown,-83.86796763170,38.93436894270
Ohio,Butler,-84.57552434550,39.43859425760
Ohio,Carroll,-81.08972333840,40.57961968110
Ohio,Champaign,-83.76959944660,40.13775078970
Ohio,Clark,-83.78354794850,39.91680854860
Ohio,Wyandot,-83.30436872420,40.84242154120
Ohio,Clinton,-83.80836714810,39.41499658900
Ohio,Columbiana,-80.77749114850,40.76856865910
Ohio,Coshocton,-81.91999988270,40.30164921980
Ohio,Crawford,-82.91974388420,40.85086523210
Ohio,Darke,-84.61932331360,40.13328165150
Ohio,Defiance,-84.49055934880,41.32395158450
Ohio,Delaware,-83.00518601810,40.27849971010
Ohio,Fairfield,-82.63054597660,39.75161568710
Ohio,Fayette,-83.45609861760,39.55990566420
Ohio,Franklin,-83.00932226890,39.96956795780
Ohio,Fulton,-84.13007908960,41.60181045340
Ohio,Gallia,-82.31690269890,38.82472459820
Ohio,Greene,-83.88979549490,39.69145918300
Ohio,Guernsey,-81.49424460270,40.05206326300
Ohio,Hamilton,-84.54262732100,39.19544861300
Ohio,Hancock,-83.66648502770,41.00191052330
Ohio,Hardin,-83.65943429250,40.66149759570
Ohio,Harrison,-81.09112296050,40.29384558280
Ohio,Henry,-84.06823767600,41.33385574840
Ohio,Hocking,-82.47914780620,39.49698049800
Ohio,Holmes,-81.92938840110,40.56121783360
Ohio,Huron,-82.59840701430,41.14621044850
Ohio,Jackson,-82.61840862970,39.01969189560
Ohio,Jefferson,-80.76099508540,40.38501857390
Ohio,Knox,-82.42155626040,40.39877527650
Ohio,Lawrence,-82.53680200550,38.59852525730
Ohio,Licking,-82.48349662580,40.09176233710
Ohio,Logan,-83.76577711960,40.38846836730
Ohio,Lorain,-82.15118519380,41.29553509440
Ohio,Madison,-83.39987472090,39.89415829120
Ohio,Mahoning,-80.77525105110,41.01462114230
Ohio,Marion,-83.16087015960,40.58725546070
Ohio,Medina,-81.89965962670,41.11764715310
Ohio,Meigs,-82.02290993890,39.08213226630
Ohio,Mercer,-84.62934549480,40.54002242010
Ohio,Miami,-84.22890094800,40.05342902940
Ohio,Monroe,-81.08288885820,39.72736288230
Ohio,Montgomery,-84.29061516110,39.75453158450
Ohio,Morgan,-81.85265078910,39.62033337690
Ohio,Morrow,-82.79408481170,40.52401474480
Ohio,Muskingum,-81.94438083270,39.96543190120
Ohio,Noble,-81.45554993570,39.76596784370
Ohio,Paulding,-84.58014474190,41.11662098770
Ohio,Perry,-82.23612750010,39.73713290890
Ohio,Pickaway,-83.02434361010,39.64196055130
Ohio,Pike,-83.06683683250,39.07738401700
Ohio,Portage,-81.19617117090,41.16759982110
Ohio,Preble,-84.64808484800,39.74158723230
Ohio,Putnam,-84.13169707950,41.02207573390
Ohio,Richland,-82.53650718630,40.77474759590
Ohio,Ross,-83.05699078050,39.33764297160
Ohio,Scioto,-82.99284450660,38.80400660320
Ohio,Seneca,-83.12768720400,41.12389973960
Ohio,Shelby,-84.20476387300,40.33155471980
Ohio,Stark,-81.36591467240,40.81384791850
Ohio,Summit,-81.53210449660,41.12590446240
Ohio,Trumbull,-80.76044359880,41.31739752010
Ohio,Tuscarawas,-81.47377297790,40.44099663110
Ohio,Union,-83.37147175400,40.29948950490
Ohio,Van Wert,-84.58606668940,40.85538962730
Ohio,Vinton,-82.48537223440,39.25099436680
Ohio,Warren,-84.16682424100,39.42767000310
Ohio,Washington,-81.49529995440,39.45530587940
Ohio,Wayne,-81.88827301860,40.82892262680
Ohio,Williams,-84.58817876370,41.56033708420
Ohio,Wood,-83.62295575590,41.36169076790
Ohio,Clermont,-84.15215985800,39.04761239420
Ohio,Highland,-83.60093922860,39.18476946950
South Carolina,Abbeville,-82.45872915710,34.22255626720
South Carolina,Allendale,-81.35813166430,32.98810588880
South Carolina,Anderson,-82.63788758470,34.51914052420
South Carolina,Bamberg,-81.05421991980,33.21473172210
South Carolina,Cherokee,-81.62040410550,35.04817698050
South Carolina,Chester,-81.15952413090,34.69205959990
South Carolina,Chesterfield,-80.15864967520,34.63974892210
South Carolina,Darlington,-79.95770818430,34.33235010120
South Carolina,Edgefield,-81.96655821330,33.77230036400
South Carolina,Fairfield,-81.12123506120,34.39511065650
South Carolina,Greenwood,-82.12589781050,34.15383046420
South Carolina,Kershaw,-80.59028164170,34.33877918060
South Carolina,Lancaster,-80.70539951730,34.68675855200
South Carolina,Laurens,-82.00597853580,34.48363227520
South Carolina,Lee,-80.25452909020,34.16330067130
South Carolina,Lexington,-81.27218682500,33.90224819940
South Carolina,McCormick,-82.30987745190,33.89958322460
South Carolina,Marlboro,-79.67861823990,34.60198828060
South Carolina,Newberry,-81.60013301030,34.28982188100
South Carolina,Richland,-80.90306098580,34.02181013540
South Carolina,Saluda,-81.72687767910,34.00613573960
South Carolina,Spartanburg,-81.99067369450,34.93130164720
South Carolina,York,-81.18446568380,34.97473757970
South Carolina,Union,-81.61940080740,34.68923890960
South Carolina,Aiken,-81.63482675310,33.54435452680
North Carolina,Johnston,-78.36573069190,35.51763951650
North Carolina,Lenoir,-77.64159686810,35.23925845020
North Carolina,Wayne,-78.00403853760,35.36383610050
North Carolina,Harnett,-78.86928140930,35.36869988960
North Carolina,Sampson,-78.37122051550,34.99152688540
North Carolina,Columbus,-78.65497668700,34.26549262460
South Carolina,Dillon,-79.37889566480,34.39153336290
South Carolina,Marion,-79.36251247460,34.08005016170
South Carolina,Calhoun,-80.78021643770,33.67485844950
South Carolina,Florence,-79.70282897440,34.02445475410
South Carolina,Sumter,-80.38230988240,33.91618502660
South Carolina,Clarendon,-80.21641346730,33.66581159120
South Carolina,Dorchester,-80.40524064270,33.07947343640
Georgia,Effingham,-81.34071312390,32.36752827510
South Carolina,Orangeburg,-80.80033493840,33.43900586600
South Carolina,Williamsburg,-79.72771382790,33.61992701570
North Carolina,Dare,-75.80088874000,35.77146061030
North Carolina,Pamlico,-76.74876626720,35.14066636130
North Carolina,Bladen,-78.56315774150,34.61430991190
Georgia,Decatur,-84.57202306810,30.88148573120
South Carolina,Hampton,-81.14058005540,32.77629525640
South Carolina,Charleston,-79.94391996010,32.84106059370
Georgia,Seminole,-84.86810020380,30.94809710960
